id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH+AF8-1,COO+AF8-1,MAH+AF8-2
700,2,44,4,1,5,1,2,0,4,4,4,3,3,3,4,4,2,2,4,2,2,5,3,2,4,1,5,5,2,5,3,3,3,5,2,3,2,4,5,2,1,5,5,5,5,4,3,4,3,5,4,2,4,4,3,4,4,4,1,1,3,3,3,2,2,2,1,1,1,0,0,0,1,1,1,0,1,1,5,4,4,5,3,3,4,4,2,4,4,3,2,2,4,4,2,3,3,1,3,3,3,3,1,2,2,2,4,2,2,3,3,5,5,3,4,4,4,19,21,44,21,24,26,28,6,73,2,4,4,1.3222192947,1.7970099196,0.0001134922,2.526866353
519,2,21,2,2,5,1,2,0,4,2,4,2,4,3,2,4,2,4,3,1,1,4,1,1,5,1,5,4,3,4,3,3,5,4,1,5,2,4,2,3,3,5,5,6,6,5,2,2,4,5,4,2,4,4,3,2,4,4,1,4,2,3,1,3,3,2,0,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,4,3,3,3,4,4,2,3,2,2,3,4,4,4,3,3,3,1,4,4,1,2,2,2,4,3,4,2,3,3,2,2,2,4,4,23,22,42,21,27,22,34,2,57,1,1,4,1.3222192947,0.1561170307,0.0013552685,2.503540148
131,2,23,1,2,4,1,2,,2,3,5,3,3,3,2,4,3,2,4,2,3,3,4,1,3,1,5,5,3,5,2,4,2,2,1,5,1,4,5,1,1,4,6,6,6,5,3,4,3,4,3,3,3,3,4,3,4,4,1,4,1,3,4,3,4,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,4,1,1,5,5,5,5,4,4,4,1,5,4,3,3,3,3,2,3,3,2,2,3,3,3,4,4,1,1,4,5,5,5,1,2,5,19,21,39,19,27,31,32,2,66,1,1,3,1.278753601,0.4498971479,0.0014049579,2.5030784188
201,1,66,4,2,4,6,2,,1,1,5,1,4,2,1,4,1,1,4,1,2,4,1,1,4,1,5,5,1,5,1,1,3,4,1,3,1,4,5,1,1,7,7,7,7,7,3,1,3,4,4,2,5,5,2,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,2,5,5,4,4,1,5,5,5,1,4,5,4,1,1,4,4,5,5,4,4,4,4,4,3,2,2,1,1,4,4,4,4,4,5,4,5,5,5,5,24,27,42,10,35,19,40,3,83,3,5,3,1,3.6504317863,5.6903573696736E+AC0-05,2.5029028546
534,1,39,4,1,4,8,2,0,1,1,4,2,3,3,1,1,2,1,4,2,2,5,2,1,4,1,4,5,1,4,3,3,5,5,1,4,1,4,5,1,2,5,6,5,6,2,3,2,3,4,3,1,4,4,3,2,4,4,1,4,4,4,1,3,1,1,1,1,1,0,0,0,1,0,0,0,1,1,2,4,4,5,3,3,4,5,2,4,4,5,1,1,5,5,5,4,3,4,3,4,3,3,2,3,2,2,4,1,4,4,4,5,5,3,4,5,5,20,22,45,16,24,23,36,4,77,2,3,3,1.2041199827,2.4494336801,7.518726340044E+AC0-05,2.4625100951
510,2,50,6,2,5,4,2,0,2,3,3,3,3,4,2,3,3,2,4,1,1,4,3,1,2,1,3,4,1,5,2,2,1,1,1,2,1,1,3,1,1,3,1,5,5,3,3,3,3,4,4,2,4,4,4,3,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,0,0,0,1,1,2,4,4,4,4,4,3,4,4,4,2,3,5,4,2,2,4,4,3,3,2,3,2,3,4,4,2,2,2,2,4,4,4,4,4,4,2,3,4,4,4,16,23,26,14,17,26,40,5,69,3,5,4,1.1461280357,0.4919936309,0.0001478051,2.4109844801
457,1,51,5,1,6,6,1,80,3,1,3,3,4,2,3,3,3,2,2,2,3,1,4,4,5,1,4,3,4,3,3,4,1,4,3,2,1,1,3,3,2,3,3,6,6,1,3,3,4,3,3,5,3,2,3,4,4,4,1,4,1,3,2,3,3,1,1,1,0,0,0,0,1,0,0,0,4,3,2,4,3,3,3,4,4,3,2,3,2,2,3,3,3,4,5,3,4,2,2,3,3,2,3,3,3,4,4,4,3,2,4,2,3,3,4,3,3,22,17,27,29,19,35,35,3,55,3,5,5,1.4623979979,1.4732724655,0.0019915094,2.3950148968
411,2,49,2,1,6,6,2,,3,2,4,2,4,2,2,3,2,3,3,1,1,5,2,2,2,1,4,5,2,5,1,1,4,5,2,3,1,4,5,1,1,7,7,7,7,3,3,3,3,4,4,2,3,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,0,0,3,2,4,2,3,4,4,3,2,2,2,3,3,2,3,3,3,4,4,4,4,3,3,2,4,4,2,2,3,2,4,4,4,4,4,3,4,2,4,3,3,23,22,42,14,31,26,40,5,54,3,4,5,1.1461280357,0.4711111828,0.0001927787,2.3779356064
104,2,51,2,2,3,1,2,0,3,1,3,1,3,1,1,4,1,2,3,1,1,4,2,1,2,1,4,3,1,3,1,1,2,4,1,2,1,4,4,1,1,3,4,4,5,3,2,2,3,4,3,4,4,3,3,2,4,4,1,3,1,3,1,4,2,1,1,0,1,1,1,0,1,1,1,1,2,1,5,4,5,4,2,3,4,4,3,4,4,3,1,1,4,4,5,5,5,4,4,3,4,4,2,3,2,3,4,4,4,3,4,4,5,4,3,5,5,24,26,32,11,19,26,37,8,74,3,5,2,1.0413926852,1.5695336091,0.0020322874,2.3670451867
115,2,38,4,1,6,4,2,0,3,1,4,2,5,1,1,4,1,1,4,1,1,4,2,1,4,1,2,4,1,4,1,2,3,3,1,3,1,3,3,1,1,5,7,5,6,5,3,2,2,4,4,2,4,5,2,1,3,4,1,4,1,3,3,2,3,3,0,1,1,0,0,0,0,0,0,1,2,3,2,4,3,4,1,3,5,4,1,3,4,3,2,1,4,4,5,4,5,4,4,4,4,4,2,2,2,1,4,4,2,2,2,4,3,5,5,4,5,26,28,33,12,28,19,30,3,69,2,3,5,1.079181246,2.487507926,0.0008467902,2.3566020487
129,1,50,7,2,5,1,2,0,2,3,2,3,3,4,2,3,3,2,2,3,3,4,3,2,2,1,3,3,1,3,2,3,1,3,2,2,1,2,3,3,2,2,1,4,3,2,3,3,4,3,3,4,3,3,3,4,4,4,1,3,1,3,3,3,2,2,1,1,0,0,1,0,0,0,0,0,2,4,3,3,3,3,4,2,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,3,3,3,3,4,4,2,3,3,4,2,2,4,4,4,15,17,26,20,12,33,33,3,54,3,5,4,1.3010299957,1.4472425678,0.0004826041,2.3300580769
153,1,49,4,1,5,1,2,0,3,1,4,1,5,1,1,3,1,1,4,1,1,5,3,1,3,1,4,5,1,4,1,1,4,5,1,3,1,4,5,1,1,4,4,4,6,5,3,2,2,5,4,3,4,3,3,3,4,4,1,4,2,4,3,3,1,1,1,1,1,0,0,1,0,1,0,1,2,1,5,5,5,3,1,4,5,5,1,3,4,3,1,1,4,5,5,5,5,4,4,4,4,4,1,2,2,3,4,3,2,4,4,4,5,5,5,5,5,27,27,42,12,23,24,36,6,80,3,4,4,1.079181246,2.9259192413,0.0026720454,2.3296365956
318,2,25,3,2,6,8,1,140,3,3,4,2,5,1,2,4,1,1,4,2,3,4,5,2,3,4,4,3,4,3,1,3,2,4,1,3,4,3,4,4,1,5,4,4,3,2,5,3,4,4,4,4,4,4,3,2,3,3,2,1,1,3,3,3,2,1,1,0,1,1,0,0,0,1,0,1,2,2,2,4,5,3,2,2,4,4,2,4,3,2,2,3,3,3,3,4,5,3,4,4,3,2,2,2,2,2,3,4,2,3,4,4,4,4,4,4,3,24,24,33,29,18,29,29,5,62,1,2,5,1.4623979979,0.3611211067,0.0008986136,2.3295558585
93,1,47,4,1,5,1,2,0,3,3,2,3,2,3,2,3,2,2,3,2,4,3,3,2,4,1,4,3,3,4,2,2,3,3,3,2,1,2,2,3,2,3,3,5,5,4,3,2,3,4,4,2,3,5,2,3,4,4,1,4,1,3,1,3,2,2,1,1,1,0,1,1,0,1,1,0,2,3,3,2,2,3,3,2,4,4,3,2,3,2,3,3,3,4,3,3,3,3,3,3,3,1,2,2,3,1,4,4,4,3,3,4,3,3,3,3,3,16,19,30,22,20,23,36,7,53,3,4,4,1.3424226808,0.5875546841,0.0031651142,2.3287169122
185,2,36,4,1,5,1,2,0,3,3,5,3,4,2,2,4,2,2,4,2,2,4,3,3,4,1,5,2,3,4,1,3,3,4,2,3,2,4,4,4,4,6,6,6,6,6,3,3,5,4,4,4,3,3,4,4,4,4,1,4,1,3,3,3,1,1,1,1,1,0,1,0,1,1,1,0,4,4,2,2,3,2,3,1,3,2,3,3,3,3,4,4,2,2,3,3,4,3,3,3,3,3,2,2,3,3,4,4,2,4,4,2,2,3,3,2,2,22,23,37,26,30,33,36,7,42,2,3,4,1.414973348,4.1376384394,0.0032243922,2.3138860046
365,2,52,4,1,1,6,2,0,5,4,4,2,4,5,3,1,3,4,1,4,4,3,4,2,3,1,3,2,5,3,1,3,1,3,1,2,1,3,1,2,2,1,3,1,3,1,2,3,4,3,1,3,2,2,3,2,4,4,3,4,4,4,1,3,1,1,1,1,0,0,1,0,1,0,0,0,4,4,4,5,2,4,5,1,3,5,3,3,4,2,3,3,4,4,2,4,1,2,2,1,1,1,3,5,4,4,2,1,4,4,4,2,2,1,3,3,3,20,9,24,22,9,33,34,4,55,3,5,1,1.3424226808,12.3294998889,0.0044291631,2.3054098866
378,1,25,1,2,5,1,2,0,4,3,4,4,4,2,2,4,2,4,3,3,3,3,3,1,3,2,3,2,1,2,1,3,3,2,1,4,2,3,2,2,1,4,4,3,3,3,3,3,3,2,3,3,3,3,2,4,4,3,2,3,1,3,4,3,4,3,0,1,1,1,0,0,0,0,0,0,2,2,3,3,2,3,3,3,4,4,3,3,3,2,2,2,2,3,3,2,4,3,3,1,2,2,4,3,3,3,3,4,1,1,2,4,4,3,3,4,4,21,18,27,17,17,31,27,3,57,1,2,4,1.2304489214,0.9490932446,0.000138927,2.2578005713
500,1,22,1,2,4,8,1,60,1,3,3,3,3,4,2,4,1,1,4,3,1,5,3,2,1,1,4,5,1,1,3,3,4,2,1,2,1,3,2,3,3,2,2,2,3,1,3,3,4,4,3,4,3,2,5,3,4,4,2,4,2,2,4,2,4,4,0,1,1,0,0,1,0,0,0,0,5,5,3,2,3,2,3,3,3,3,2,1,3,2,4,3,2,4,3,3,2,3,4,4,2,4,2,3,3,4,3,3,1,1,1,1,1,3,4,2,3,15,25,29,21,10,34,25,3,45,1,1,3,1.3222192947,4.7620106443,0.0109195506,2.255464031
282,2,51,4,2,5,5,2,0,5,1,5,1,5,1,1,4,2,1,4,4,2,5,3,1,5,1,5,5,1,5,1,1,2,3,1,1,1,3,4,1,1,6,6,6,7,7,1,1,2,5,4,3,4,4,1,3,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,2,5,5,5,5,3,3,4,4,2,4,4,5,2,2,4,4,5,5,5,4,3,4,1,3,1,2,2,2,4,4,4,4,4,5,4,3,4,4,4,30,23,38,12,32,18,40,9,76,3,5,4,1.079181246,1.8198701187,0.0033886935,2.2295762432
451,1,42,4,1,5,8,2,0,4,3,2,3,3,2,3,3,3,2,3,3,2,4,2,1,2,2,3,2,1,3,1,1,4,3,1,4,2,3,3,2,2,3,2,4,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,1,3,3,2,4,3,1,1,0,0,1,0,0,1,0,0,4,2,2,3,3,4,5,3,4,2,3,3,2,2,4,2,3,3,3,3,4,2,2,3,2,3,2,3,3,3,2,4,2,1,2,2,4,1,3,2,4,19,18,31,15,15,30,27,4,50,2,4,4,1.1760912591,1.1107732291,8.16508085723915E+AC0-05,2.1805104624
95,2,41,2,2,5,1,1,7,3,2,3,1,4,1,2,3,2,1,4,1,1,5,2,1,3,2,4,4,1,3,2,2,4,4,1,4,2,5,4,2,1,6,6,6,6,7,3,2,3,5,4,2,4,5,2,1,3,3,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,1,0,3,2,4,4,5,5,1,3,3,3,2,4,3,4,2,2,4,4,4,5,5,3,3,4,4,4,1,2,2,1,4,4,4,4,4,3,4,5,4,4,4,24,25,40,16,31,19,38,6,70,2,4,4,1.2041199827,0.8401824047,0.0013118335,2.1450943376
302,1,43,4,1,4,1,2,0,4,3,4,4,5,3,3,3,3,4,4,3,3,5,2,1,3,1,3,3,1,3,2,3,3,3,1,2,1,4,2,1,1,5,5,2,2,1,3,3,2,3,3,3,4,2,4,2,3,3,2,3,2,3,2,3,2,1,1,0,1,1,0,0,0,0,0,1,1,4,3,4,4,2,4,4,4,4,2,3,1,2,3,3,4,4,3,2,3,2,2,1,2,2,3,3,2,4,3,3,3,3,4,5,2,2,4,3,3,21,16,31,14,15,29,31,4,58,2,4,3,1.1461280357,2.503657305,0.000490768,2.1446064303
113,2,35,5,1,2,7,2,0,3,2,4,1,4,2,2,4,2,2,3,3,3,4,5,2,4,1,4,4,4,4,2,3,3,3,1,3,4,4,3,3,3,3,3,4,4,3,3,3,4,4,3,4,3,3,3,4,3,4,2,4,1,4,2,4,1,1,0,1,1,0,0,0,0,1,1,1,4,2,3,3,4,4,4,2,3,2,3,3,3,3,3,3,3,4,4,5,4,3,3,3,2,2,2,3,3,3,3,4,3,4,4,2,4,2,3,3,3,24,20,36,28,17,32,37,5,54,2,3,1,1.4471580313,0.3392054353,0.000522481,2.1204298112
205,2,28,4,2,2,1,2,,3,4,2,3,3,3,3,3,4,3,3,2,2,3,4,4,3,1,3,2,2,2,2,2,2,3,4,3,2,3,2,3,4,6,5,6,6,6,3,4,5,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,3,3,1,1,0,0,1,0,1,1,1,0,4,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,1,2,3,3,3,2,3,3,2,1,2,2,2,2,4,2,3,3,3,16,17,26,28,29,34,25,6,52,1,2,1,1.4471580313,1.4524863941,0.0008230486,2.1183383687
545,2,28,4,1,3,5,2,0,5,3,4,3,4,4,1,3,4,3,4,1,2,4,3,2,5,1,5,5,1,3,1,1,3,3,1,4,1,4,4,1,1,6,6,7,7,7,2,3,2,4,3,3,3,3,3,2,4,4,1,4,1,3,4,3,2,3,1,1,1,1,1,0,0,0,0,0,4,2,5,4,4,2,1,3,4,5,3,3,3,3,4,3,3,5,3,3,2,4,1,2,4,3,2,3,3,3,4,4,1,3,2,2,4,5,3,2,3,21,21,40,13,33,26,32,5,63,1,2,2,1.1139433523,0.1590812114,3.10457048136893E+AC0-05,2.1097309655
493,2,28,4,1,6,2,2,,3,3,5,1,5,2,2,4,3,2,4,1,2,4,2,1,4,1,5,3,1,3,1,2,4,5,1,3,1,4,3,1,1,2,2,2,5,3,3,3,2,4,3,3,4,3,3,2,4,4,1,3,1,3,2,3,2,1,1,1,1,1,1,0,1,1,1,0,1,2,5,5,4,3,3,5,5,3,5,4,4,4,1,1,4,4,3,5,4,3,2,3,4,3,2,3,2,3,4,4,3,3,4,5,4,3,1,5,5,25,23,38,12,14,26,35,8,73,1,2,5,1.079181246,1.136172952,0.0004547399,2.1039606465
488,1,41,4,1,3,7,2,,3,1,5,4,4,2,1,4,1,2,4,1,1,5,1,2,4,1,4,5,1,3,1,3,4,5,2,5,1,5,4,2,1,1,5,4,7,4,3,2,2,4,4,2,4,4,3,2,4,3,1,4,2,4,1,4,1,1,0,1,1,0,1,1,0,0,0,0,2,5,3,4,5,4,3,3,4,4,3,3,3,4,1,3,4,4,5,2,4,4,4,3,4,4,2,2,2,2,4,3,4,4,4,4,1,3,3,5,3,23,27,44,15,21,22,38,4,64,2,4,2,1.1760912591,1.9652358332,9.57882583133543E+AC0-05,2.0895046127
483,1,40,4,1,5,3,2,,2,4,3,2,5,3,3,2,2,2,2,3,3,5,3,1,4,2,3,5,3,3,3,3,2,4,1,4,2,4,4,3,3,2,2,2,2,2,3,2,2,3,3,2,3,3,2,1,4,4,1,4,1,3,1,4,3,2,1,1,1,0,1,1,0,0,1,1,2,2,5,5,3,2,2,4,5,5,4,2,2,3,2,2,4,3,2,4,3,2,3,3,2,2,3,3,3,3,4,4,4,2,3,4,4,4,2,4,4,19,16,38,24,10,24,36,7,65,2,3,4,1.3802112417,3.832006561,0.0065682741,2.0889455331
423,2,27,1,2,5,9,2,,4,1,4,2,4,2,2,4,2,2,4,2,2,4,2,1,4,1,5,5,2,4,1,3,5,3,1,4,2,4,4,1,1,5,5,5,5,5,3,4,3,4,4,2,3,4,3,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,0,1,0,1,2,2,4,4,4,3,2,4,5,3,2,3,4,2,2,2,4,4,5,4,4,3,3,3,3,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,25,23,42,15,25,26,40,4,68,1,2,4,1.1760912591,0.3787018187,0.0001067031,2.0585431402
321,1,23,3,2,5,1,2,0,3,2,4,2,5,3,2,3,2,2,4,2,2,4,3,2,4,1,4,3,3,2,1,3,4,4,3,4,1,4,4,3,3,5,5,5,4,5,2,3,3,4,4,2,3,4,2,2,4,4,1,4,1,3,2,4,2,1,1,1,0,0,0,0,1,1,0,1,4,4,2,2,4,3,4,3,3,2,2,3,3,3,2,2,4,4,4,4,3,3,3,3,3,3,2,2,3,2,4,4,3,3,4,2,2,2,4,4,4,23,22,37,23,24,23,37,5,54,1,1,4,1.361727836,0.4711111828,0.0014282799,2.0365014566
13,2,45,4,1,5,1,2,0,5,1,5,1,5,1,2,4,1,1,4,1,1,5,2,1,3,1,5,5,3,4,1,3,4,4,1,3,1,4,4,3,1,7,7,7,7,7,3,2,4,4,5,4,3,4,4,3,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,0,0,0,0,2,4,1,3,2,3,3,4,2,1,4,4,3,3,3,3,3,3,5,5,5,3,4,4,4,4,2,1,3,2,4,4,4,4,4,4,2,3,2,3,3,30,27,41,17,35,28,40,2,49,3,4,4,1.2304489214,5.5056258191,0.0018096845,2.0281038812
410,2,48,5,2,2,1,2,,4,3,5,1,5,1,1,4,1,1,4,1,2,4,1,1,4,1,5,5,2,4,1,2,3,3,1,3,1,5,5,1,1,5,4,6,6,6,3,3,3,5,4,3,4,4,3,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,2,3,5,4,4,4,4,5,4,3,4,2,2,2,2,3,4,3,5,5,4,4,4,4,3,1,2,2,2,4,4,4,4,4,5,4,2,3,4,4,27,27,41,12,27,24,40,5,66,3,4,1,1.079181246,1.817904358,0.0002717554,2.0276581303
286,1,33,4,1,4,1,1,20,4,1,4,1,5,1,1,4,1,2,4,3,3,2,3,1,4,3,5,3,3,5,2,2,4,5,1,4,4,5,4,3,2,2,2,3,3,2,3,3,3,4,4,3,4,5,5,3,3,4,1,3,1,4,2,2,2,2,1,1,1,1,0,0,0,0,0,0,4,5,4,4,4,3,3,5,5,4,3,4,2,3,3,2,2,4,5,5,5,4,4,3,2,2,2,2,2,1,4,4,3,3,3,2,1,3,3,3,4,28,23,41,24,12,27,33,4,60,2,3,3,1.3802112417,0.1600107815,4.37624562704791E+AC0-05,2.0160239926
208,2,27,4,2,2,1,2,,5,3,4,4,5,4,4,4,4,4,3,3,3,5,3,3,4,1,5,5,3,3,2,2,3,3,3,3,2,5,4,2,2,6,6,6,6,3,3,2,2,4,4,2,3,4,3,3,4,4,4,3,1,4,1,4,1,4,1,1,1,1,1,0,1,0,0,0,3,4,3,4,4,1,2,4,2,4,4,4,4,2,3,3,2,3,3,2,2,1,1,1,2,2,2,2,3,2,1,4,4,4,1,3,2,4,2,3,3,21,14,40,23,27,24,33,6,54,1,2,1,1.361727836,4.1223546046,0.0172230599,1.9928931852
490,2,22,1,2,5,1,2,,5,1,5,1,5,1,1,4,1,1,4,1,2,4,2,3,4,1,4,4,2,4,2,2,3,4,2,4,1,3,4,3,2,5,7,7,7,7,2,3,3,5,4,3,5,5,3,2,4,4,1,1,1,4,2,4,1,3,0,1,0,1,0,0,1,1,1,1,1,1,3,4,4,4,2,4,3,5,2,4,4,4,2,2,4,3,5,5,5,4,4,4,4,3,1,2,1,1,4,4,3,4,2,5,5,4,4,4,4,30,27,38,20,33,21,34,6,72,1,1,4,1.3010299957,1.8343389059,2.58569355747799E+AC0-05,1.9904884339
164,1,31,2,2,5,1,2,0,3,3,2,3,3,3,2,3,3,2,4,3,3,3,2,2,2,1,3,3,2,3,1,3,3,2,2,3,2,3,2,2,2,4,4,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,2,3,2,3,3,1,1,1,0,0,0,0,1,0,0,4,3,3,4,3,4,4,3,4,4,2,4,3,3,2,2,4,5,3,3,3,3,2,3,2,2,3,3,3,3,2,3,2,2,2,2,3,2,4,4,4,17,19,27,19,18,32,24,4,63,2,2,4,1.278753601,0.9158792918,0.0013010187,1.9701456023
82,2,49,7,2,3,1,2,0,2,3,3,4,3,3,3,3,1,1,3,2,2,3,4,1,2,2,4,3,4,4,4,4,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3,4,4,2,3,2,3,4,4,3,3,3,3,3,3,4,3,4,2,1,1,1,0,1,0,0,0,1,1,4,4,2,2,4,2,5,2,2,2,3,3,4,3,3,3,3,3,3,2,3,2,4,4,3,3,2,4,4,3,2,2,1,1,3,2,2,1,3,3,3,16,22,27,28,12,34,24,6,46,3,4,2,1.4471580313,2.1515487063,0.00323431,1.9672627498
293,1,34,4,1,4,1,1,20,3,1,4,1,5,4,1,4,1,1,4,1,3,5,3,2,4,2,5,4,2,4,1,3,4,4,2,5,2,4,4,2,1,5,4,4,4,3,3,3,4,3,5,2,4,4,4,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,1,0,1,0,0,2,3,5,4,4,4,2,3,4,4,2,4,3,4,2,2,4,4,5,5,2,4,4,4,4,2,3,1,2,2,4,4,4,3,4,4,3,4,4,4,4,24,26,43,20,20,26,39,5,70,2,3,3,1.3010299957,1.2092594326,0.0012176483,1.9595855088
292,2,33,4,1,3,4,1,70,4,3,5,1,1,5,2,3,2,3,3,4,4,3,2,2,4,2,2,2,2,2,2,3,2,2,2,3,2,2,2,4,4,4,5,6,6,6,4,3,3,3,3,3,3,3,4,3,3,3,1,3,1,2,4,2,3,3,1,1,1,1,1,0,1,1,0,0,4,4,2,2,2,1,2,2,4,3,3,2,2,1,4,4,2,3,3,5,1,3,3,2,1,1,3,3,3,3,4,4,1,2,2,2,2,4,3,2,2,19,16,24,25,27,32,26,7,41,2,3,2,1.3979400087,3.1743125294,0.0005753163,1.9590620973
536,2,24,4,2,4,1,2,0,5,1,5,1,4,4,1,4,2,2,4,1,1,4,1,1,3,1,4,4,1,2,1,1,3,3,1,5,1,4,4,1,1,7,7,7,7,7,1,1,3,4,4,2,3,4,2,2,4,4,1,4,1,4,2,4,1,1,0,1,1,1,1,1,1,0,0,0,3,2,3,2,2,4,2,4,3,3,2,3,4,4,2,2,4,4,5,5,2,4,3,3,4,4,2,2,3,2,4,4,3,4,4,3,4,4,4,4,4,26,26,36,10,35,20,39,6,63,1,1,3,1,1.3141761021,0.0013461353,1.9335220349
214,1,56,4,2,2,8,2,,3,3,4,2,4,4,2,4,1,1,3,1,2,3,2,1,4,1,3,3,2,3,2,2,3,3,1,4,1,4,3,2,2,6,6,6,6,6,2,2,2,4,4,2,4,4,3,1,4,4,1,4,1,3,2,3,2,1,1,1,1,0,0,0,0,1,0,0,3,3,4,4,4,2,2,2,4,4,1,2,4,2,2,2,2,3,3,4,2,3,4,4,4,3,2,2,2,2,4,4,3,3,4,3,3,4,5,4,4,20,25,33,16,30,20,36,4,60,3,5,1,1.2041199827,0.9763231583,0.0019827241,1.9228849108
402,2,23,1,1,5,1,2,,4,3,4,2,4,2,2,3,2,2,3,2,2,3,4,1,3,1,3,2,2,3,3,4,1,2,1,2,1,2,3,3,4,5,5,4,6,6,4,2,4,4,5,4,3,4,5,3,4,3,1,3,2,3,1,3,2,1,1,0,1,1,1,0,0,0,0,1,2,3,3,2,4,4,4,2,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,3,2,1,3,2,4,3,4,3,4,4,3,2,3,2,2,23,21,24,24,26,30,34,5,55,1,1,4,1.3802112417,0.2240251654,0.0001724806,1.9145226987
56,2,48,4,1,4,5,2,0,3,3,3,3,4,1,3,4,3,4,3,4,4,4,4,2,3,1,5,5,4,3,2,2,2,2,2,4,2,4,3,3,5,4,3,2,3,2,3,4,5,4,3,3,3,4,5,3,4,4,1,4,1,4,4,4,1,1,1,1,1,0,1,0,0,1,0,1,4,3,4,4,4,2,1,4,2,1,1,1,1,1,5,4,1,1,3,3,5,2,2,1,1,1,2,3,3,2,4,4,1,4,4,2,3,5,5,1,2,21,14,35,27,14,33,37,6,44,3,4,3,1.4313637642,4.0118470915,0.000494657,1.906976944
105,1,48,4,1,4,,2,0,4,2,4,4,4,4,3,3,2,2,3,1,1,4,1,1,4,1,3,4,1,4,1,1,3,3,1,4,1,3,4,1,1,5,5,5,5,4,2,2,2,4,3,1,4,4,4,3,4,4,2,4,1,4,1,3,1,1,0,0,1,0,0,0,1,1,0,1,4,2,4,4,4,3,3,4,4,4,2,3,3,3,4,2,3,3,4,2,2,2,3,3,4,4,2,3,2,2,3,4,4,4,4,2,4,3,4,2,4,20,22,36,10,24,23,38,4,61,3,4,3,1,0.0035417292,0.0005334353,1.906027383
101,2,25,3,2,3,1,1,140,4,2,4,2,5,2,2,4,2,1,4,2,1,4,2,1,3,1,3,3,2,5,1,2,4,4,1,5,1,4,4,2,2,6,6,6,4,7,2,2,1,4,4,2,4,4,2,2,4,4,1,3,1,4,1,4,4,4,1,1,1,0,0,0,0,1,0,0,2,3,2,4,5,5,3,3,4,3,3,3,3,3,2,2,4,5,4,4,4,3,3,4,3,4,2,2,2,2,4,4,4,1,1,4,3,3,3,4,4,25,25,39,15,29,19,33,4,65,1,2,2,1.1760912591,0.6694876911,0.001758469,1.8966930433
246,1,65,4,1,4,5,2,0,3,4,4,2,4,3,1,2,3,3,3,2,2,4,1,1,4,1,4,4,1,3,1,1,3,4,1,3,1,4,4,1,1,3,5,5,3,2,2,2,2,4,4,2,4,4,2,2,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,0,0,1,0,2,3,4,4,4,4,3,3,4,4,3,4,4,4,2,2,4,4,2,4,3,4,2,2,3,3,2,2,2,2,2,2,3,3,4,4,3,3,3,4,4,20,19,37,10,18,20,29,7,68,3,5,3,1,1.7963368667,0.0062354226,1.8938710547
